V1,V2
515075.961938415,7550348.16403569
515668.90797577,7550502.69389156
515926.710600707,7551481.38297872
516416.535588087,7552331.297186
516519.656638062,7552743.37680165
NA,NA
648127.89666835,7574016.9869595
647534.950630994,7573424.62251201
646632.641443715,7571183.93960192
646632.641443715,7570411.29032258
647741.192730944,7569097.7865477
648514.600605755,7568762.97185999
649055.986118122,7568067.58750858
648695.06244321,7567629.75291695
647844.313780919,7567707.01784489
647844.313780919,7567707.01784489
647663.851943463,7567526.73301304
647612.291418476,7566599.55387783
647302.928268551,7566393.51407
646890.444068652,7566342.00411805
646709.982231196,7566573.79890185
646632.641443715,7567552.48798902
646271.717768803,7567707.01784489
646271.717768803,7567707.01784489
645781.892781423,7567243.42827728
645188.946744069,7565723.88469458
644647.561231701,7564925.48043926
643616.350731954,7564152.83115992
642997.624432105,7562839.32738504
641811.732357395,7562195.45298559
641373.467895003,7561422.80370625
641760.171832408,7560778.9293068
643332.767844523,7560933.45916266
643332.767844523,7560933.45916266
643590.57046946,7560804.68428277
643616.350731954,7560547.13452299
643152.306007067,7559722.9752917
642585.140232206,7558692.77625257
641167.225795053,7558435.2264928
640471.158707723,7557945.88194921
639852.432407875,7557997.39190117
638022.033770823,7560032.03500343
637815.791670873,7561319.78380233
636552.558808682,7562221.20796156
636320.53644624,7562839.32738504
636449.437758708,7563972.54632807
636140.074608783,7564410.3809197
635676.029883897,7564436.13589568
635676.029883897,7564436.13589568
635495.568046441,7563818.0164722
635624.46935891,7562865.08236102
635727.590408884,7562453.00274537
635186.204896517,7562375.73781743
634979.962796567,7562066.6781057
635186.204896517,7561654.59849005
635804.931196366,7561062.23404255
636939.262746088,7560341.09471517
637815.791670873,7559156.36582018
638898.562695608,7557147.47769389
638795.441645633,7556426.3383665
637841.571933367,7555782.46396706
637738.450883392,7555499.1592313
637918.912720848,7555215.85449554
638692.320595659,7554958.30473576
639981.333720343,7554855.28483185
640110.235032812,7554546.22512011
639723.531095406,7553953.86067261
639852.432407875,7553335.74124914
639568.849520444,7552975.17158545
638718.100858152,7552794.8867536
637119.724583544,7551738.9327385
636114.29434629,7550399.67398765
635340.886471479,7548802.86547701
635624.46935891,7548236.25600549
635908.05224634,7547978.70624571
NA,NA
635908.05224634,7547978.70624571
636036.953558809,7547875.6863418
636500.998283695,7548596.82566918
637171.285108531,7550605.71379547
640032.89424533,7551687.42278655
640264.916607774,7551919.21757035
640935.20343261,7552640.35689774
NA,NA
750527.099293286,7548313.52093343
750449.758505805,7548648.33562114
750166.175618374,7549008.90528483
750166.175618374,7549008.90528483
749856.81246845,7548957.39533288
749341.207218576,7549498.24982841
749599.009843513,7549678.53466026
749599.009843513,7549678.53466026
750604.440080767,7549369.47494852
750836.46244321,7549137.68016472
751352.067693084,7547643.891558
751609.87031802,7547515.1166781
751919.233467945,7547772.66643789
752048.134780414,7549111.92518874
752409.058455326,7549910.32944406
752950.443967693,7550116.36925189
752950.443967693,7550116.36925189
753156.686067643,7549858.8194921
752950.443967693,7549034.66026081
752976.224230187,7548957.39533288
753027.784755174,7548493.80576527
753672.291317516,7547927.19629375
754368.358404846,7546459.162663
755322.228117113,7546072.83802334
755786.272842,7545454.71859986
756714.362291772,7545325.94371997
758209.617516406,7544733.57927248
758518.98066633,7544939.6190803
758776.783291267,7545635.00343171
758390.079353862,7548236.25600549
758493.200403836,7548777.11050103
759111.926703685,7549884.57446809
759550.191166078,7550270.89910776
760040.016153458,7550296.65408373
760040.016153458,7550296.65408373
760143.137203433,7550219.3891558
760478.28061585,7549910.32944406
761097.006915699,7549781.55456417
761457.93059061,7550837.50857927
761947.755577991,7551223.83321894
762231.338465421,7551687.42278655
762179.777940434,7552408.56211393
762437.580565371,7552794.8867536
762437.580565371,7552794.8867536
763443.010802625,7551841.95264242
763752.37395255,7551790.44269046
764242.198939929,7552073.74742622
764396.880514892,7552382.80713795
764267.979202423,7553052.43651338
764371.100252398,7553722.06588881
764835.144977284,7554314.43033631
764783.584452297,7554700.75497598
763984.396314992,7555190.09951956
764113.297627461,7555833.97391901
NA,NA
754007.434729934,7544218.47975292
753955.874204947,7544295.74468085
754291.017617365,7545094.14893617
754239.457092378,7545506.22855182
753698.07158001,7546278.87783116
752228.59661787,7546819.7323267
752228.59661787,7546819.7323267
750862.242705704,7546639.44749485
750063.0545684,7546330.38778312
749908.372993438,7546433.40768703
750346.63745583,7547128.79203844
750604.440080767,7548004.46122169
750527.099293286,7548313.52093343
NA,NA
461169.433064109,7550116.36925189
461220.993589096,7549833.06451613
461710.818576476,7549910.32944406
462484.226451287,7550837.50857927
464340.405350833,7552047.99245024
465088.03296315,7552382.80713795
465655.198738011,7552408.56211393
465655.198738011,7552408.56211393
466351.265825341,7552151.01235415
467640.278950025,7550863.26355525
467047.33291267,7550348.16403569
466866.871075214,7549884.57446809
467562.938162544,7549936.08442004
468826.171024735,7550451.1839396
470115.18414942,7550631.46877145
470553.448611812,7550811.7536033
470347.206511863,7551095.05833905
469135.534174659,7551301.09814688
468671.489449773,7551378.36307481
467898.081574962,7551764.68771448
467614.498687532,7552125.25737817
467691.839475013,7552511.58201784
468104.323674912,7552923.6616335
468955.072337203,7553284.23129719
468955.072337203,7553284.23129719
469651.139424533,7553206.96636925
470063.623624432,7553413.00617708
470372.986774356,7553979.61564859
471301.076224129,7554700.75497598
471868.24199899,7554881.03980782
471868.24199899,7554881.03980782
474240.02614841,7554623.49004804
475425.91822312,7553722.06588881
475941.523472993,7553953.86067261
475941.523472993,7553953.86067261
476173.545835437,7553876.59574468
476354.007672892,7553413.00617708
476302.447147905,7551816.19766644
478132.845784957,7552511.58201784
478132.845784957,7552511.58201784
478725.791822312,7552434.31708991
479344.51812216,7552125.25737817
479834.343109541,7551378.36307481
480891.333871782,7551146.568291
481149.136496719,7550966.28345916
481432.719384149,7549369.47494852
481742.082534074,7549111.92518874
483159.996971227,7548751.35552505
483778.723271075,7548339.2759094
484268.548258455,7547721.15648593
484861.49429581,7546484.91763898
484809.933770823,7545531.9835278
485016.175870772,7545248.67879204
485815.364008077,7544862.35415237
486356.749520444,7544604.80439259
486305.188995457,7544269.98970487
486021.606108026,7544141.21482498
484681.032458354,7544269.98970487
484681.032458354,7544269.98970487
484423.229833417,7543857.91008922
484397.449570924,7543600.36032944
NA,NA
490610.492831903,7542364.1214825
490558.932306916,7542904.97597804
489785.524432105,7544373.00960879
489733.963907118,7544836.59917639
489837.084957092,7545145.65888813
489837.084957092,7545145.65888813
490533.152044422,7544913.86410432
491048.757294296,7544244.2347289
491332.340181726,7542982.24090597
491615.923069157,7542698.93617021
491847.9454316,7542776.20109815
492054.18753155,7543085.26080988
492234.649369005,7544373.00960879
492389.330943968,7545428.96362389
493008.057243816,7546484.91763898
492904.936193842,7546896.99725463
492904.936193842,7546896.99725463
491951.066481575,7546845.48730268
491409.680969207,7547128.79203844
490481.591519435,7548262.01098147
490455.811256941,7548648.33562114
490636.273094397,7548931.6403569
493008.057243816,7550940.52848318
494554.872993438,7551455.62800275
497364.92160525,7552099.5024022
498937.517617365,7552460.07206589
498937.517617365,7552460.07206589
501154.620191822,7552202.52230611
501360.862291772,7552485.82704187
501103.059666835,7552846.39670556
500303.871529531,7553413.00617708
500303.871529531,7553413.00617708
499478.903129732,7553052.43651338
497622.724230187,7553052.43651338
497622.724230187,7553052.43651338
494348.630893488,7552434.31708991
491822.165169106,7551249.58819492
490765.174406865,7550399.67398765
490507.371781928,7550373.91901167
489837.084957092,7551095.05833905
490017.546794548,7552485.82704187
489862.865219586,7553026.6815374
489063.677082282,7553335.74124914
487903.565270066,7554597.73507207
487903.565270066,7554597.73507207
486743.45345785,7554185.65545642
486150.507420495,7554262.92038435
486253.628470469,7554855.28483185
487259.058707723,7556555.1132464
487027.03634528,7556632.37817433
487027.03634528,7556632.37817433
486614.552145381,7556452.09334248
484655.25219586,7554829.52985587
484088.086420999,7555061.32463967
483159.996971227,7555936.99382292
482953.754871277,7557302.00754976
482953.754871277,7557302.00754976
482721.732508834,7557095.96774194
482257.687783948,7556709.64310226
481587.400959111,7556709.64310226
481303.818071681,7556117.27865477
480685.091771832,7556091.52367879
480040.58520949,7556349.07343857
479112.495759717,7557456.53740563
478029.724734982,7559929.01509952
477230.536597678,7560830.43925875
475219.67612317,7561551.57858614
473054.1340737,7561757.61839396
472590.089348814,7562040.92312972
472590.089348814,7562040.92312972
472074.48409894,7562015.16815374
471971.363048965,7561937.9032258
470888.59202423,7560959.21413864
470476.107824331,7560804.68428277
469651.139424533,7560856.19423473
468903.511812216,7561191.00892244
468903.511812216,7561191.00892244
468851.951287229,7560984.96911462
NA,NA
531033.944422009,7542544.40631434
530595.679959616,7543754.89018531
530183.195759717,7544166.96980096
528301.236597678,7544733.57927248
527940.312922766,7545145.65888813
526728.640585563,7545197.16884008
526393.497173145,7545428.96362389
526780.20111055,7545660.75840769
527347.366885411,7545969.81811942
527502.048460373,7546253.12285518
526290.37612317,7548081.72614962
526264.595860676,7548622.58064516
526883.322160525,7549395.2299245
527450.487935386,7549420.98490048
527450.487935386,7549420.98490048
529641.81024735,7548442.29581331
530466.778647148,7548365.03088538
531317.527309440,7548777.11050103
532065.154921757,7549884.57446809
532864.343059061,7550348.16403569
532864.343059061,7550348.16403569
533225.266733973,7550245.14413178
533560.410146391,7550039.10432395
533019.024634023,7548751.35552505
532477.639121656,7548004.46122169
531910.473346795,7546562.18256692
532090.93518425,7545557.73850377
532451.858859162,7544991.12903226
532400.298334175,7544373.00960879
532116.715446744,7544063.94989705
533199.486471479,7542570.16129032
536344.678495709,7542183.83665065
537092.306108026,7542312.61153054
537092.306108026,7542312.61153054
537711.032407875,7542055.06177076
538407.099495204,7542003.5518188
538536.000807673,7542003.5518188
539386.749469965,7541591.47220316
540753.10338213,7541642.98215511
541217.148107017,7541874.77693892
541706.973094397,7542698.93617021
541861.654669359,7542930.73095401
541500.730994447,7543832.15511325
541732.753356891,7544141.21482498
543356.909893993,7544398.76458476
544130.317768804,7544888.10912835
544388.12039374,7545325.94371997
544336.559868753,7547386.34179822
544001.416456335,7548030.21619767
543460.030943968,7549086.17021277
542686.623069157,7549755.7995882
542480.380969207,7550270.89910776
542506.161231701,7550322.40905971
NA,NA
520592.938112064,7551738.9327385
520515.597324583,7551558.64790666
520489.81706209,7550992.03843514
520799.180212014,7550167.87920384
520618.718374558,7549781.55456417
520128.893387178,7549601.26973233
519432.826299849,7549704.28963624
518968.781574962,7550039.10432395
518014.911862695,7550116.36925189
518014.911862695,7550116.36925189
517886.010550227,7549936.08442004
518014.911862695,7549420.98490048
518453.176325088,7547669.64653397
518633.638162544,7547515.1166781
517628.20792529,7545506.22855182
517628.20792529,7544939.6190803
517911.790812721,7544166.96980096
518968.781574962,7542415.63143445
519664.848662292,7541977.79684283
521366.345986875,7541900.5319149
522655.35911156,7542132.3266987
522655.35911156,7542132.3266987
524099.053811206,7542003.5518188
524795.120898536,7542467.14138641
525001.362998486,7542621.67124228
525748.990610803,7543111.01578586
526960.662948006,7543420.0754976
526960.662948006,7543420.0754976
528275.456335184,7543033.75085793
528791.061585058,7542698.93617021
528894.182635033,7542518.65133837
529409.787884907,7541642.98215511
530105.854972236,7541565.71722718
530518.339172135,7541694.49210707
531137.065471984,7542261.10157859
531033.944422009,7542544.40631434
NA,NA
757513.550429076,7540484.0082361
757565.110954064,7540638.53809197
757023.725441696,7542003.5518188
756920.604391721,7542235.34660261
756430.779404341,7542621.67124228
755451.129429581,7542930.73095401
754239.457092378,7543806.40013727
754007.434729934,7544218.47975292
NA,NA
484397.449570924,7543600.36032944
484371.66930843,7542982.24090597
484655.25219586,7543085.26080988
484655.25219586,7543085.26080988
485428.660070671,7542930.73095401
486434.090307925,7542544.40631434
486666.112670368,7542389.87645848
487155.937657749,7542055.06177076
488212.92841999,7540561.27316404
488857.434982332,7539840.13383665
489269.919182231,7539737.11393274
NA,NA
489269.919182231,7539737.11393274
489940.206007067,7539556.82910089
490481.591519435,7539659.8490048
491177.658606764,7540226.45847632
491383.900706714,7540638.53809197
491100.317819283,7541539.9622512
490610.492831903,7542261.10157859
490610.492831903,7542364.1214825
NA,NA
837844.848359414,7558177.67673301
837767.507571933,7557971.63692519
837922.189146896,7557662.57721345
839030.740434124,7556838.41798215
839520.565421504,7556683.88812629
840139.291721353,7556014.25875086
840861.139071176,7554932.54975978
841840.789045936,7552614.60192176
842227.492983342,7552511.58201784
842485.295608279,7552897.90665752
842304.833770823,7553644.80096088
842536.856133266,7554185.65545642
842536.856133266,7554185.65545642
842871.999545684,7554108.39052848
843258.70348309,7553232.72134523
843619.627158001,7552949.41660947
843851.649520444,7553567.53603294
843593.846895507,7554932.54975978
843516.506108026,7555293.11942347
843774.308732963,7555833.97391901
843774.308732963,7555833.97391901
844161.012670369,7555293.11942347
844367.254770318,7554623.49004804
844547.716607774,7552485.82704187
844264.133720343,7552176.76733013
843645.407420495,7552254.03225806
843645.407420495,7552254.03225806
843336.04427057,7551661.66781057
842665.757445734,7551326.85312285
841995.470620899,7550708.73369938
841815.008783443,7549627.0247083
841350.964058556,7548828.62045299
841479.865371025,7548596.82566918
841815.008783443,7548571.0706932
842433.735083291,7548854.37542896
842433.735083291,7548854.37542896
843903.210045432,7548390.78586136
844650.837657749,7548262.01098147
845063.321857648,7548365.03088538
845063.321857648,7548365.03088538
845114.882382635,7548158.99107756
844315.694245331,7547309.07687028
843336.04427057,7547540.87165408
843336.04427057,7547540.87165408
842459.515345785,7546484.91763898
842021.250883392,7546356.14275909
841531.425896012,7545145.65888813
840861.139071176,7544604.80439259
840422.874608783,7543497.34042553
840139.291721353,7543291.3006177
839546.345683998,7543754.89018531
839546.345683998,7543754.89018531
839133.861484099,7543600.36032944
837999.529934376,7542801.95607413
836968.319434629,7542106.57172272
837380.803634528,7541565.71722718
838231.55229682,7541024.86273164
838747.157546694,7540664.29306795
838927.61938415,7540406.74330817
839701.02725896,7539428.054221
840190.85224634,7538037.28551819
840474.435133771,7536363.21207962
NA,NA
764113.297627461,7555833.97391901
764190.638414942,7556297.56348662
763855.495002524,7557147.47769389
764267.979202423,7557817.10706932
764035.95683998,7558435.2264928
763700.813427562,7559104.85586822
763700.813427562,7560598.64447495
764216.418677435,7561371.29375429
763649.252902574,7562272.71791352
763649.252902574,7563174.14207275
763133.6476527,7564770.95058339
763236.768702675,7564951.23541524
763236.768702675,7564951.23541524
763700.813427562,7564848.21551132
764061.737102474,7565028.50034317
764061.737102474,7565028.50034317
764293.759464917,7564719.44063143
764448.441039879,7563508.95676047
766046.817314488,7560521.37954701
766124.158101969,7560006.28002745
765711.67390207,7558795.79615649
765685.893639576,7558203.43170899
765892.135739526,7557482.2923816
766639.763351843,7556761.15305422
766742.884401817,7556374.82841455
766794.444926805,7556117.27865477
766201.49888945,7554623.49004804
766356.180464412,7553232.72134523
765737.454164563,7551713.17776253
765814.794952044,7550914.7735072
764551.562089854,7548571.0706932
764448.441039879,7548081.72614962
764912.485764765,7546845.48730268
764525.78182736,7546356.14275909
763958.616052499,7544604.80439259
763907.055527511,7544012.43994509
763907.055527511,7543935.17501716
764396.880514892,7542415.63143445
764448.441039879,7541617.22717914
764113.297627461,7540690.04804393
762824.284502776,7538681.15991764
762308.679252903,7537238.88126287
761432.150328117,7536440.47700755
761174.34770318,7535848.11256006
761535.271378092,7534225.54907344
NA,NA
750063.0545684,7535848.11256006
750140.395355881,7536002.64241592
750578.659818274,7536311.70212766
750578.659818274,7536311.70212766
750888.022968198,7535796.6026081
750913.803230692,7535281.50308854
750398.197980818,7533658.93960192
750423.978243311,7533118.08510638
750630.220343261,7532731.76046671
750913.803230692,7532731.76046671
751300.507168097,7532963.55525051
751996.574255427,7534251.30404942
752280.157142857,7534483.09883322
752280.157142857,7534483.09883322
752486.399242807,7533993.75428964
752357.497930338,7533221.1050103
752744.201867744,7532654.49553878
753466.049217567,7532963.55525051
754033.214992428,7533221.1050103
754497.259717315,7533607.42964997
754806.622867239,7534766.40356898
755476.909692075,7535281.50308854
755476.909692075,7535281.50308854
756714.362291772,7535178.48318463
757822.913579,7536260.1921757
758441.639878849,7536363.21207962
758751.003028773,7537032.84145504
759266.608278647,7537470.67604667
759008.80565371,7538088.79547014
759240.828016154,7538578.14001373
759189.267491166,7539041.72958133
758905.684603736,7539325.03431709
757745.57279152,7539531.07412491
757384.649116608,7539917.39876459
757513.550429076,7540484.0082361
NA,NA
509997.250227158,7530748.6273164
509919.909439677,7530774.38229238
509584.766027259,7531444.01166781
509868.34891469,7531830.33630748
509868.34891469,7531830.33630748
510358.17390207,7531804.5813315
510770.658101969,7532474.21070693
510770.658101969,7532474.21070693
511621.406764260,7532242.41592313
512162.792276628,7533118.08510638
512575.276476527,7533349.87989018
512446.375164059,7533736.20452986
512188.572539122,7533916.4893617
512188.572539122,7534277.05902539
512961.980413932,7535075.46328071
513039.321201413,7535461.78792038
512807.29883897,7537367.65614276
512085.451489147,7538397.85518188
512369.034376577,7538938.70967742
512369.034376577,7538938.70967742
513245.563301363,7538809.93479753
514044.751438667,7538938.70967742
514044.751438667,7538938.70967742
515101.742200909,7538629.64996568
515462.66587582,7538938.70967742
515256.423775871,7540921.84282773
514921.280363453,7541565.71722718
514096.311963655,7542183.83665065
513915.850126199,7542235.34660261
513271.343563857,7542389.87645848
512240.133064109,7542492.89636239
511930.769914185,7542879.22100206
512059.671226653,7543214.03568977
512601.056739021,7543677.62525738
512601.056739021,7543677.62525738
514199.43301363,7543523.09540151
514379.894851085,7544913.86410432
514302.554063604,7545609.24845573
513812.729076224,7546510.67261496
512833.079101464,7547540.87165408
511801.868601716,7548236.25600549
508734.017364967,7549678.53466026
508553.555527511,7549755.7995882
NA,NA
840474.435133771,7536363.21207962
840861.139071176,7534071.01921757
840861.139071176,7532010.62113933
841479.865371025,7531572.7865477
841995.470620899,7530645.60741249
843439.165320545,7530619.85243651
843516.506108026,7530516.8325326
845011.76133266,7531984.86616335
844702.398182736,7532963.55525051
844985.981070167,7534071.01921757
844779.738970217,7535564.8078243
845063.321857648,7536672.27179135
846197.65340737,7537161.61633493
846532.796819788,7537496.43102265
846429.675769813,7538037.28551819
846790.599444725,7538603.8949897
847847.590206966,7539608.33905285
847615.567844523,7540690.04804393
847976.491519435,7541642.98215511
847589.78758203,7541874.77693892
847589.78758203,7541874.77693892
847435.106007067,7541746.00205902
846816.379707219,7541230.90253946
845733.608682484,7540947.5978037
845192.223170116,7540380.98833219
844444.5955578,7539067.48455731
843619.627158001,7539170.50446122
843104.021908127,7539479.56417296
843464.945583039,7540484.0082361
843181.362695608,7540767.31297186
842820.439020697,7540844.5778998
842743.098233216,7541050.61770762
843490.725845532,7541720.24708305
843645.407420495,7542930.73095401
843645.407420495,7542930.73095401
844289.913982837,7542209.59162663
844573.496870268,7542261.10157859
844908.640282686,7543754.89018531
845166.442907622,7544089.70487303
845089.102120141,7544476.0295127
845321.124482585,7544991.12903226
846120.312619889,7545712.26835964
845656.267895003,7546175.85792725
845321.124482585,7546253.12285518
845166.442907622,7546665.20247083
845682.048157496,7546742.46739876
845682.048157496,7546742.46739876
846274.994194851,7546562.18256692
846455.456032307,7546768.22237474
846017.191569914,7547824.17638984
846146.092882383,7548133.23610158
846146.092882383,7548133.23610158
846739.038919738,7547515.1166781
847331.984957092,7546253.12285518
847589.78758203,7546227.3678792
847512.446794548,7547489.36170213
847667.12836951,7547849.93136582
849394.405956588,7548648.33562114
849729.549369005,7549034.66026081
849806.890156487,7549472.49485244
849523.307269056,7550502.69389156
849729.549369005,7551069.30336307
849574.867794043,7551790.44269046
849677.988844018,7552176.76733013
848956.141494195,7552949.41660947
848672.558606764,7553516.02608099
847383.54548208,7554314.43033631
847022.621807168,7555215.85449554
846274.994194851,7556014.25875086
845656.267895003,7556091.52367879
846120.312619889,7556838.41798215
846326.554719839,7557198.98764585
845733.608682484,7557945.88194921
845733.608682484,7557945.88194921
845037.541595154,7557224.74262183
844857.079757698,7557250.4975978
845140.662645129,7558538.2463967
844985.981070167,7559182.12079616
844393.035032812,7560083.54495539
844625.057395255,7562246.96293754
844367.254770318,7562813.57240906
844547.716607774,7563019.61221688
844547.716607774,7563019.61221688
845269.563957597,7562813.57240906
845682.048157496,7562916.59231297
845682.048157496,7562916.59231297
846507.016557294,7562246.96293754
847151.523119637,7562118.18805765
847512.446794548,7560856.19423473
847074.182332156,7560521.37954701
846971.06128218,7560160.80988332
847125.742857143,7559233.63074811
847486.666532055,7558847.30610844
847847.590206966,7558718.53122855
848285.854669359,7558976.08098833
848363.19545684,7559233.63074811
848131.173094397,7559903.26012354
847667.12836951,7560727.41935484
848156.95335689,7560804.68428277
848079.61256941,7563611.97666438
847667.12836951,7564101.32120796
847512.446794548,7564899.72546328
846687.47839475,7565620.86479067
NA,NA
746067.113881878,7530722.87234043
745603.069156991,7530465.32258064
745242.14548208,7531186.46190803
745628.849419485,7532036.37611531
746041.333619384,7532371.19080302
746041.333619384,7532371.19080302
746505.37834427,7531881.84625944
746788.961231701,7531856.09128346
747149.884906613,7532396.945779
746788.961231701,7533143.84008236
746892.082281676,7533427.14481812
747356.127006562,7533684.6945779
747820.171731449,7534380.07892931
747897.51251893,7534483.09883322
747897.51251893,7534483.09883322
748748.261181222,7533607.42964997
749109.184856133,7533633.18462594
749573.22958102,7534122.52916953
750037.274305906,7535023.95332876
749959.933518425,7535642.07275223
750063.0545684,7535848.11256006
NA,NA
547533.312417971,7550348.16403569
547404.411105502,7550064.85929993
545909.155880868,7549678.53466026
545393.550630994,7549343.71997255
545135.748006058,7548854.37542896
545161.528268551,7548390.78586136
545651.353255931,7547746.91146191
546063.83745583,7547669.64653397
546991.926905603,7547025.77213452
546837.245330641,7546253.12285518
546424.761130742,7545583.49347975
545883.375618374,7545068.39396019
544181.878293791,7543445.83047358
543924.075668854,7543033.75085793
544027.196718829,7542724.69114619
544413.900656234,7541771.757035
545084.18748107,7541411.18737131
545393.550630994,7540793.06794784
547378.630843009,7540432.49828415
550111.33866734,7541050.61770762
551709.714941949,7541617.22717914
552689.364916709,7541617.22717914
552689.364916709,7541617.22717914
553179.189904089,7541411.18737131
553436.992529026,7541076.3726836
553617.454366481,7540844.5778998
553978.378041393,7540329.47838023
553978.378041393,7539840.13383665
553694.795153963,7539376.54426905
550910.526804644,7539067.48455731
550343.361029783,7538706.91489362
549544.172892479,7539118.99450927
549544.172892479,7539118.99450927
548538.742655225,7538861.44474948
547378.630843009,7539118.99450927
547378.630843009,7539118.99450927
547043.487430591,7538655.40494166
546785.684805654,7538578.14001373
546398.980868248,7539247.76938916
546398.980868248,7539247.76938916
543846.734881373,7539041.72958133
543279.569106512,7538938.70967742
542944.425694094,7538500.87508579
542480.380969207,7538320.59025395
541861.654669359,7538990.21962938
538948.485007572,7540329.47838023
537350.108732963,7540355.23335621
537350.108732963,7540355.23335621
536911.84427057,7539968.90871654
536422.01928319,7538938.70967742
536318.898233216,7538217.57035003
536576.700858152,7537960.02059025
538175.077132761,7538526.63006177
538175.077132761,7538526.63006177
538587.56133266,7538449.36513384
538613.341595154,7538140.3054221
537401.669257951,7537238.88126287
536782.942958102,7537290.39121483
536782.942958102,7537290.39121483
536138.43639576,7536955.57652711
535957.974558304,7536775.29169526
534823.643008582,7535590.56280027
534256.47723372,7534663.38366507
533328.387783948,7533890.73438572
533019.024634023,7533246.85998627
533869.773296315,7531289.48181194
533818.212771328,7530671.36238847
533508.849621403,7530078.99794097
NA,NA
809615.460928824,7529460.8785175
809460.779353862,7530980.4221002
809099.85567895,7531237.97185999
809099.85567895,7531237.97185999
807862.403079253,7531057.68702814
806985.874154467,7531109.1969801
805748.42155477,7531598.54152368
805748.42155477,7531598.54152368
804742.991317516,7531547.03157172
804304.726855124,7532062.13109128
804124.265017668,7533349.87989018
804665.650530035,7534174.03912148
804975.01367996,7534225.54907344
804975.01367996,7534225.54907344
806238.24654215,7533040.82017845
806831.192579505,7532834.78037062
807321.017566885,7533092.3301304
807604.600454316,7533478.65477008
807604.600454316,7534096.77419355
807346.79782938,7534277.05902539
807011.65441696,7534508.8538092
806392.928117112,7536234.43719972
807166.335991923,7537419.16609471
804330.507117617,7541900.5319149
804201.605805149,7542801.95607413
803093.05451792,7545145.65888813
803221.955830389,7545969.81811942
NA,NA
516880.580312973,7526885.3809197
516700.118475517,7527194.44063143
517009.481625442,7527812.56005491
516829.019787986,7528070.10981469
516571.217163049,7528507.94440631
516725.898738011,7529048.79890185
516622.777688036,7529383.61358957
515668.90797577,7529666.91832533
514018.971176174,7530671.36238847
513400.244876325,7530825.89224434
513400.244876325,7530825.89224434
512626.837001514,7530259.28277282
511440.944926805,7530568.34248456
511440.944926805,7530568.34248456
510590.196264513,7530465.32258064
509997.250227158,7530748.6273164
NA,NA
755193.326804644,7526318.77144818
755451.129429581,7526653.5861359
754909.743917214,7527426.23541524
754755.062342251,7527915.57995882
754858.183392226,7528404.9245024
754651.941292277,7528997.2889499
755348.008379606,7530207.77282086
755734.712317012,7530851.64722032
755915.174154467,7531521.27659574
755451.129429581,7532062.13109128
754574.600504796,7532371.19080302
753723.851842504,7532448.45573095
753723.851842504,7532448.45573095
753027.784755174,7531933.3562114
752228.59661787,7531006.17707618
751919.233467945,7530491.07755662
751867.672942958,7529872.95813315
751996.574255427,7529254.83870968
751635.650580515,7528765.4941661
751352.067693084,7528739.73919012
750836.46244321,7529126.06382979
750527.099293286,7529177.57378174
750527.099293286,7529177.57378174
750320.857193337,7528739.73919012
750501.319030792,7527915.57995882
750217.736143362,7527503.50034317
749186.525643614,7527117.1757035
748954.503281171,7527426.23541524
749160.74538112,7528430.67947838
749186.525643614,7528533.6993823
748464.678293791,7530774.38229238
748464.678293791,7530774.38229238
747433.467794043,7530542.58750858
746324.916506815,7530877.40219629
746324.916506815,7530877.40219629
746067.113881878,7530722.87234043
NA,NA
533508.849621403,7530078.99794097
532735.441746593,7530285.0377488
531575.329934377,7531134.95195607
531575.329934377,7531134.95195607
531214.406259465,7530903.15717227
530312.097072186,7529100.30885381
529951.173397274,7527374.72546328
530260.536547198,7526550.56623198
532013.594396769,7525443.10226493
531343.307571933,7525005.2676733
530440.998384654,7524928.00274537
528971.523422514,7525082.53260124
528971.523422514,7525082.53260124
527940.312922766,7524618.94303363
527089.564260475,7523691.76389842
526006.793235739,7522713.07481126
524795.120898536,7522558.54495539
524099.053811206,7522816.09471517
523016.282786472,7523949.3136582
520464.036799596,7525752.16197666
519535.947349823,7526086.97666438
519535.947349823,7526086.97666438
518943.001312468,7525983.95676047
518607.85790005,7526267.26149623
518375.835537607,7527117.1757035
518066.472387683,7527297.46053535
518066.472387683,7527297.46053535
517447.746087834,7526936.89087165
516880.580312973,7526885.3809197
NA,NA
756172.976779404,7522326.75017159
756559.68071681,7523047.88949897
756250.317566885,7524464.41317776
756018.295204442,7524799.22786548
754909.743917214,7525237.0624571
754677.72155477,7525649.14207275
755193.326804644,7526318.77144818
NA,NA
751145.825593135,7516094.0459849
751145.825593135,7516531.88057653
750862.242705704,7516969.71516815
750217.736143362,7517330.28483185
750527.099293286,7517716.60947152
750656.000605755,7517896.89430336
751661.430843009,7518154.44406314
751945.013730439,7518489.25875086
752022.35451792,7518952.84831846
751790.332155477,7521399.57103638
751996.574255427,7521760.14070007
751996.574255427,7521760.14070007
752434.838717819,7521142.0212766
752512.1795053,7520034.55730954
752795.762392731,7519596.72271791
753079.345280161,7519854.2724777
753053.565017668,7520601.16678106
753182.466330136,7520858.71654084
753182.466330136,7520858.71654084
753594.950530035,7520781.4516129
754677.72155477,7519905.78242965
755399.568904594,7519751.25257378
755915.174154467,7519854.2724777
755915.174154467,7519854.2724777
756198.757041898,7519416.43788607
756250.317566885,7518489.25875086
756456.559666835,7518308.97391901
756765.922816759,7518334.72889499
756894.824129228,7518489.25875086
